info: Jan-21-2023 15:40:13: 	 Arrancamos Bob en el puerto 8001
info: Feb-09-2023 04:30:00: 	Cerramos operacion del par ADA-USDT
info: Feb-09-2023 04:30:00: 	Tenemos que poner una orden
info: Feb-09-2023 04:30:00: 	Type: market Maximo: 4500
info: Feb-09-2023 04:30:00: 	Qty: 10 Maxqty:4500
info: Feb-09-2023 04:30:00: 	ADA-USDT-SWAP market sell long 0 10
info: Feb-09-2023 04:30:00: 	Enviamos Axios Market
info: Feb-09-2023 04:30:00: 	Cerramos operacion del par ICP-USDT
info: Feb-09-2023 04:30:00: 	Tenemos que poner una orden
info: Feb-09-2023 04:30:00: 	Type: market Maximo: 1200000
info: Feb-09-2023 04:30:00: 	Qty: 6768 Maxqty:1200000
info: Feb-09-2023 04:30:00: 	ICP-USDT-SWAP market sell long 0 6768
info: Feb-09-2023 04:30:00: 	Enviamos Axios Market
info: Feb-09-2023 04:30:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 04:30:00: 	Cerramos el par:ADA-USDT Profit: -12.892 acumulado: -19.761 precio: 0.38086
info: Feb-09-2023 04:30:00: 	Profit total: -219.8627598666250396
info: Feb-09-2023 04:30:00: 	****************************************************************************
info: Feb-09-2023 04:30:00: 	Cerramos el par:ICP-USDT Profit: -30.456 acumulado: -30.456 precio: 5.47
info: Feb-09-2023 04:30:00: 	Profit total: -250.5038646666250396
info: Feb-09-2023 04:30:00: 	****************************************************************************
info: Feb-09-2023 04:30:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 04:30:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "ICP-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-09-2023 04:30:00: 	Volvemos a apalancamiento 20 para el par ICP-USDT
info: Feb-09-2023 04:30:00: 	Cerramos operacion del par MINA-USDT
info: Feb-09-2023 04:30:00: 	Tenemos que poner una orden
info: Feb-09-2023 04:30:00: 	Type: market Maximo: 30000
info: Feb-09-2023 04:30:00: 	Qty: 477 Maxqty:30000
info: Feb-09-2023 04:30:00: 	MINA-USDT-SWAP market sell long 0 477
info: Feb-09-2023 04:30:00: 	Enviamos Axios Market
info: Feb-09-2023 04:30:00: 	Cerramos el par:MINA-USDT Profit: -33.867 acumulado: -33.867 precio: 0.768
info: Feb-09-2023 04:30:00: 	Profit total: -284.5540326666250396
info: Feb-09-2023 04:30:00: 	****************************************************************************
info: Feb-09-2023 04:30:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 04:45:00: 	Cerramos operacion del par DASH-USDT
info: Feb-09-2023 04:45:00: 	Tenemos que poner una orden
info: Feb-09-2023 04:45:00: 	Type: market Maximo: 24000
info: Feb-09-2023 04:45:00: 	Qty: 62 Maxqty:24000
info: Feb-09-2023 04:45:00: 	DASH-USDT-SWAP market sell long 0 62
info: Feb-09-2023 04:45:00: 	Enviamos Axios Market
info: Feb-09-2023 04:45:01: 	La orden se ha puesto correctamente
info: Feb-09-2023 04:45:01: 	****************************************************************************
info: Feb-09-2023 04:45:01: 	Venta parcial del par DASH-USDT Cantidad 5.3
info: Feb-09-2023 04:45:01: 	****************************************************************************
info: Feb-09-2023 04:45:01: 	Cerramos el par:DASH-USDT Profit: -13.392 acumulado: -13.392 precio: 61.5
info: Feb-09-2023 04:45:01: 	Profit total: -298.1366826666250396
info: Feb-09-2023 04:45:01: 	****************************************************************************
info: Feb-09-2023 05:00:00: 	Cerramos operacion del par DOT-USDT
info: Feb-09-2023 05:00:00: 	Tenemos que poner una orden
info: Feb-09-2023 05:00:00: 	Type: market Maximo: 30000
info: Feb-09-2023 05:00:00: 	Qty: 58 Maxqty:30000
info: Feb-09-2023 05:00:00: 	DOT-USDT-SWAP market sell long 0 58
info: Feb-09-2023 05:00:00: 	Enviamos Axios Market
info: Feb-09-2023 05:00:00: 	Cerramos el par:DOT-USDT Profit: -17.922 acumulado: -17.922 precio: 6.561
info: Feb-09-2023 05:00:00: 	Profit total: -316.2489516666250396
info: Feb-09-2023 05:00:00: 	****************************************************************************
info: Feb-09-2023 05:00:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 05:00:00: 	{
  "code": "0",
  "data": [
    {
      "instId": "DOT-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-09-2023 05:00:00: 	Volvemos a apalancamiento 20 para el par DOT-USDT
info: Feb-09-2023 05:15:01: 	Cerramos operacion del par KISHU-USDT
info: Feb-09-2023 05:15:01: 	Tenemos que poner una orden
info: Feb-09-2023 05:15:01: 	Type: market Maximo: 20000
info: Feb-09-2023 05:15:01: 	Qty: 597 Maxqty:20000
info: Feb-09-2023 05:15:01: 	KISHU-USDT-SWAP market sell long 0 597
info: Feb-09-2023 05:15:01: 	Enviamos Axios Market
info: Feb-09-2023 05:15:01: 	Cerramos el par:KISHU-USDT Profit: -36.417 acumulado: -36.417 precio: 6.09e-10
info: Feb-09-2023 05:15:01: 	Profit total: -352.8477381666250396
info: Feb-09-2023 05:15:01: 	****************************************************************************
info: Feb-09-2023 05:15:01: 	La orden se ha puesto correctamente
info: Feb-09-2023 05:15:01: 	{
  "code": "0",
  "data": [
    {
      "instId": "KISHU-USDT-SWAP",
      "lever": "20",
      "mgnMode": "cross",
      "posSide": ""
    }
  ],
  "msg": ""
}
info: Feb-09-2023 05:15:01: 	Volvemos a apalancamiento 20 para el par KISHU-USDT
info: Feb-09-2023 06:45:04: 	Iniciamos proceso para abrir el par YFI-USDT en sentido short
info: Feb-09-2023 06:45:04: 	Enviamos a okex la operacion
info: Feb-09-2023 06:45:04: 	YFI-USDT-SWAP market sell short 0 528
info: Feb-09-2023 06:45:04: 	Enviamos Axios Market
info: Feb-09-2023 06:45:04: 	Arrancamos short el par:YFI-USDT precio: 7573.8181818181818182 cantidad: 399.89760000000000000096
info: Feb-09-2023 06:45:04: 	****************************************************************************
info: Feb-09-2023 06:57:17: 	Iniciamos proceso para abrir el par ICP-USDT en sentido short
info: Feb-09-2023 06:57:17: 	Enviamos a okex la operacion
info: Feb-09-2023 06:57:17: 	ICP-USDT-SWAP market sell short 0 7155
info: Feb-09-2023 06:57:17: 	Enviamos Axios Market
info: Feb-09-2023 06:57:18: 	Arrancamos short el par:ICP-USDT precio: 5.59 cantidad: 399.9645
info: Feb-09-2023 06:57:18: 	****************************************************************************
info: Feb-09-2023 07:01:11: 	Iniciamos proceso para abrir el par CFX-USDT en sentido short
info: Feb-09-2023 07:01:11: 	Enviamos a okex la operacion
info: Feb-09-2023 07:01:11: 	CFX-USDT-SWAP market sell short 0 645
info: Feb-09-2023 07:01:11: 	Enviamos Axios Market
info: Feb-09-2023 07:01:11: 	Arrancamos short el par:CFX-USDT precio: 0.0618852558139536 cantidad: 399.15990000000072
info: Feb-09-2023 07:01:11: 	****************************************************************************
info: Feb-09-2023 07:15:11: 	Iniciamos proceso para abrir el par ADA-USDT en sentido short
info: Feb-09-2023 07:15:11: 	Enviamos a okex la operacion
info: Feb-09-2023 07:15:11: 	ADA-USDT-SWAP market sell short 0 10
info: Feb-09-2023 07:15:11: 	Enviamos Axios Market
info: Feb-09-2023 07:15:11: 	Arrancamos short el par:ADA-USDT precio: 0.38525 cantidad: 385.25
info: Feb-09-2023 07:15:11: 	****************************************************************************
info: Feb-09-2023 07:30:12: 	Iniciamos proceso para abrir el par MAGIC-USDT en sentido short
info: Feb-09-2023 07:30:12: 	Enviamos a okex la operacion
info: Feb-09-2023 07:30:12: 	MAGIC-USDT-SWAP market sell short 0 231
info: Feb-09-2023 07:30:12: 	Enviamos Axios Market
info: Feb-09-2023 07:30:13: 	Arrancamos short el par:MAGIC-USDT precio: 1.726 cantidad: 398.706
info: Feb-09-2023 07:30:13: 	****************************************************************************
info: Feb-09-2023 07:41:51: 	 okex Closed Kindles1006
info: Feb-09-2023 07:42:21: 	 Conectados a okex Kindles
info: Feb-09-2023 07:45:17: 	Iniciamos proceso para abrir el par BNB-USDT en sentido short
info: Feb-09-2023 07:45:17: 	Enviamos a okex la operacion
info: Feb-09-2023 07:45:17: 	BNB-USDT-SWAP market sell short 0 124
info: Feb-09-2023 07:45:17: 	Enviamos Axios Market
info: Feb-09-2023 07:45:18: 	Arrancamos short el par:BNB-USDT precio: 321.28 cantidad: 398.3872
info: Feb-09-2023 07:45:18: 	****************************************************************************
info: Feb-09-2023 08:00:01: 	Cerramos operacion del par ICP-USDT
info: Feb-09-2023 08:00:01: 	Tenemos que poner una orden
info: Feb-09-2023 08:00:01: 	Type: market Maximo: 1200000
info: Feb-09-2023 08:00:01: 	Qty: 7155 Maxqty:1200000
info: Feb-09-2023 08:00:01: 	ICP-USDT-SWAP market buy short 0 7155
info: Feb-09-2023 08:00:01: 	Enviamos Axios Market
info: Feb-09-2023 08:00:01: 	La orden se ha puesto correctamente
info: Feb-09-2023 08:00:01: 	Cerramos el par:ICP-USDT Profit: -2.862 acumulado: -33.318 precio: 5.63
info: Feb-09-2023 08:00:01: 	Profit total: -357.1018340166250396
info: Feb-09-2023 08:00:01: 	****************************************************************************
info: Feb-09-2023 08:02:24: 	Iniciamos proceso para abrir el par CELO-USDT en sentido short
info: Feb-09-2023 08:02:24: 	Enviamos a okex la operacion
info: Feb-09-2023 08:02:24: 	CELO-USDT-SWAP market sell short 0 505
info: Feb-09-2023 08:02:24: 	Enviamos Axios Market
info: Feb-09-2023 08:02:24: 	Arrancamos short el par:CELO-USDT precio: 0.79050099009901 cantidad: 399.20300000000005
info: Feb-09-2023 08:02:24: 	****************************************************************************
info: Feb-09-2023 08:02:50: 	Iniciamos proceso para abrir el par AAVE-USDT en sentido short
info: Feb-09-2023 08:02:50: 	Enviamos a okex la operacion
info: Feb-09-2023 08:02:50: 	AAVE-USDT-SWAP market sell short 0 48
info: Feb-09-2023 08:02:50: 	Enviamos Axios Market
info: Feb-09-2023 08:02:51: 	Arrancamos short el par:AAVE-USDT precio: 83.1 cantidad: 398.88
info: Feb-09-2023 08:02:51: 	****************************************************************************
info: Feb-09-2023 08:59:27: 	Iniciamos proceso para abrir el par XMR-USDT en sentido short
info: Feb-09-2023 08:59:27: 	Enviamos a okex la operacion
info: Feb-09-2023 08:59:27: 	XMR-USDT-SWAP market sell short 0 24
info: Feb-09-2023 08:59:27: 	Enviamos Axios Market
info: Feb-09-2023 08:59:27: 	Arrancamos short el par:XMR-USDT precio: 162.63 cantidad: 390.312
info: Feb-09-2023 08:59:27: 	****************************************************************************
info: Feb-09-2023 09:15:00: 	Cerramos operacion del par YFI-USDT
info: Feb-09-2023 09:15:00: 	Tenemos que poner una orden
info: Feb-09-2023 09:15:00: 	Type: market Maximo: 120000
info: Feb-09-2023 09:15:00: 	Qty: 528 Maxqty:120000
info: Feb-09-2023 09:15:00: 	YFI-USDT-SWAP market buy short 0 528
info: Feb-09-2023 09:15:00: 	Enviamos Axios Market
info: Feb-09-2023 09:15:00: 	****************************************************************************
info: Feb-09-2023 09:15:00: 	Venta parcial del par YFI-USDT Cantidad 0.0341
info: Feb-09-2023 09:15:00: 	****************************************************************************
info: Feb-09-2023 09:15:00: 	Cerramos el par:YFI-USDT Profit: -2.7024 acumulado: -40.9208999999999999 precio: 7625
info: Feb-09-2023 09:15:00: 	Profit total: -360.5997315166250396
info: Feb-09-2023 09:15:00: 	****************************************************************************
info: Feb-09-2023 09:15:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 11:15:00: 	Cerramos operacion del par ENS-USDT
info: Feb-09-2023 11:15:00: 	Tenemos que poner una orden
info: Feb-09-2023 11:15:00: 	Type: market Maximo: 60000
info: Feb-09-2023 11:15:00: 	Qty: 250 Maxqty:60000
info: Feb-09-2023 11:15:00: 	ENS-USDT-SWAP market sell long 0 250
info: Feb-09-2023 11:15:00: 	Enviamos Axios Market
info: Feb-09-2023 11:15:00: 	Cerramos el par:ENS-USDT Profit: -22.75 acumulado: -25.987 precio: 15.09
info: Feb-09-2023 11:15:00: 	Profit total: -383.5383565166250396
info: Feb-09-2023 11:15:00: 	****************************************************************************
info: Feb-09-2023 11:15:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 12:15:00: 	Cerramos operacion del par LRC-USDT
info: Feb-09-2023 12:15:00: 	Tenemos que poner una orden
info: Feb-09-2023 12:15:00: 	Type: market Maximo: 25000
info: Feb-09-2023 12:15:00: 	Qty: 108 Maxqty:25000
info: Feb-09-2023 12:15:00: 	LRC-USDT-SWAP market buy short 0 108
info: Feb-09-2023 12:15:00: 	Enviamos Axios Market
info: Feb-09-2023 12:15:00: 	****************************************************************************
info: Feb-09-2023 12:15:00: 	Venta parcial del par LRC-USDT Cantidad 640
info: Feb-09-2023 12:15:00: 	****************************************************************************
info: Feb-09-2023 12:15:00: 	Cerramos el par:LRC-USDT Profit: -23.652 acumulado: -23.652 precio: 0.3908
info: Feb-09-2023 12:15:00: 	Profit total: -407.4013885166250396
info: Feb-09-2023 12:15:00: 	****************************************************************************
info: Feb-09-2023 12:15:00: 	La orden se ha puesto correctamente
info: Feb-09-2023 12:45:31: 	Iniciamos proceso para abrir el par DASH-USDT en sentido short
info: Feb-09-2023 12:45:31: 	Enviamos a okex la operacion
info: Feb-09-2023 12:45:31: 	DASH-USDT-SWAP market sell short 0 63
info: Feb-09-2023 12:45:31: 	Enviamos Axios Market
info: Feb-09-2023 12:45:31: 	Arrancamos short el par:DASH-USDT precio: 62.5363492063492064 cantidad: 393.97900000000000032
info: Feb-09-2023 12:45:31: 	****************************************************************************
info: Feb-09-2023 12:46:09: 	Iniciamos proceso para abrir el par FIL-USDT en sentido short
info: Feb-09-2023 12:46:09: 	Enviamos a okex la operacion
info: Feb-09-2023 12:46:09: 	FIL-USDT-SWAP market sell short 0 761
info: Feb-09-2023 12:46:09: 	Enviamos Axios Market
info: Feb-09-2023 12:46:10: 	Arrancamos short el par:FIL-USDT precio: 5.254 cantidad: 399.8294
info: Feb-09-2023 12:46:10: 	****************************************************************************
info: Feb-09-2023 12:56:24: 	Iniciamos proceso para abrir el par BTC-USDT en sentido short
info: Feb-09-2023 12:56:24: 	Enviamos a okex la operacion
info: Feb-09-2023 12:56:24: 	BTC-USDT-SWAP market sell short 0 1
info: Feb-09-2023 12:56:24: 	Enviamos Axios Market
info: Feb-09-2023 12:56:24: 	Arrancamos short el par:BTC-USDT precio: 22695.9 cantidad: 226.959
info: Feb-09-2023 12:56:24: 	****************************************************************************
info: Feb-09-2023 13:08:14: 	 okex Closed Client1006
info: Feb-09-2023 13:08:44: 	 Conectados a okex
info: Feb-09-2023 13:08:44: 	subscritos al canal privadode Okex
info: Feb-09-2023 13:45:06: 	Iniciamos proceso para abrir el par LRC-USDT en sentido long
info: Feb-09-2023 13:45:06: 	Enviamos a okex la operacion LRC-USDT-SWAP
info: Feb-09-2023 13:45:06: 	LRC-USDT-SWAP market buy long 0 102
info: Feb-09-2023 13:45:06: 	Enviamos Axios Market
info: Feb-09-2023 13:45:06: 	Arrancamos long el par:LRC-USDT precio: 0.3898 cantidad: 397.596
info: Feb-09-2023 13:45:06: 	****************************************************************************
info: Feb-09-2023 14:01:14: 	Iniciamos proceso para abrir el par SUSHI-USDT en sentido short
info: Feb-09-2023 14:01:14: 	Enviamos a okex la operacion
info: Feb-09-2023 14:01:14: 	SUSHI-USDT-SWAP market sell short 0 284
info: Feb-09-2023 14:01:14: 	Enviamos Axios Market
info: Feb-09-2023 14:01:14: 	Arrancamos short el par:SUSHI-USDT precio: 1.407 cantidad: 399.588
info: Feb-09-2023 14:01:14: 	****************************************************************************
info: Feb-09-2023 14:17:13: 	Iniciamos proceso para abrir el par WAVES-USDT en sentido short
info: Feb-09-2023 14:17:13: 	Enviamos a okex la operacion
info: Feb-09-2023 14:17:13: 	WAVES-USDT-SWAP market sell short 0 152
info: Feb-09-2023 14:17:13: 	Enviamos Axios Market
info: Feb-09-2023 14:17:13: 	Arrancamos short el par:WAVES-USDT precio: 2.619 cantidad: 398.088
info: Feb-09-2023 14:17:13: 	****************************************************************************
info: Feb-09-2023 14:20:34: 	Iniciamos proceso para abrir el par AVAX-USDT en sentido short
